participantID,BlockType, randColour, randOri, randSize, TestCondition, Response, trialResult, RT(ms) ,
SR20160607,3,1,1,1,3,1,1,360, 
SR20160607,3,1,1,1,3,1,1,480, 
SR20160607,3,2,1,2,3,1,0,546, 
SR20160607,3,1,2,2,3,1,0,373, 
BC20160614,2,1,2,2,2,2,1,533, 
BC20160614,2,1,2,1,2,2,1,147, 
BC20160614,2,2,2,2,2,2,1,533, 
BC20160614,2,1,1,2,2,1,1,480, 
BC20160614,2,1,2,1,2,2,1,693, 
BC20160614,2,1,1,1,2,1,1,573, 
BC20160614,2,2,2,1,2,2,1,427, 
BC20160614,2,1,2,1,2,2,1,733, 
BC20160614,2,2,1,2,2,1,1,13, 
BC20160614,2,2,2,2,2,2,1,493, 
BC20160614,2,1,2,1,2,2,1,626, 
BC20160614,2,1,1,2,2,1,1,533, 
BC20160614,2,1,2,2,2,2,1,640, 
BC20160614,2,2,1,1,2,1,1,480, 
BC20160614,2,2,1,2,2,1,1,560, 
BC20160614,2,2,2,2,2,1,0,906, 
BC20160614,2,1,1,1,2,1,1,440, 
BC20160614,2,1,2,2,2,2,1,666, 
BC20160614,2,1,2,1,2,1,0,573, 
BC20160614,2,2,2,1,2,1,0,866, 
BC20160614,2,2,1,1,2,1,1,587, 
BC20160614,2,1,1,1,2,1,1,440, 
BC20160614,2,2,2,2,2,1,0,920, 
BC20160614,2,2,1,1,2,1,1,760, 
BC20160614,2,2,1,1,2,1,1,946, 
BC20160614,2,2,1,2,2,2,0,1000, 
BC20160614,2,2,2,1,2,2,1,746, 
BC20160614,2,2,1,2,2,1,1,507, 
BC20160614,2,1,1,1,2,1,1,640, 
BC20160614,2,1,1,1,2,1,1,746, 
BC20160614,2,1,2,1,2,2,1,666, 
BC20160614,2,1,2,1,2,2,1,973, 
BC20160614,2,1,1,2,2,1,1,627, 
BC20160614,2,2,1,1,2,1,1,666, 
BC20160614,2,1,1,2,2,1,1,587, 
BC20160614,2,2,2,1,2,2,1,320, 
BC20160614,2,2,2,1,2,2,1,720, 
BC20160614,2,2,2,1,2,2,1,613, 
BC20160614,2,2,2,1,2,2,1,440, 
BC20160614,2,2,2,2,2,2,1,67, 
BC20160614,2,1,2,2,2,2,1,120, 
BC20160614,2,2,1,2,2,1,1,13, 
BC20160614,2,1,1,1,2,1,1,13, 
BC20160614,2,1,1,2,2,2,0,1653, 
BC20160614,2,1,1,1,2,1,1,480, 
BC20160614,2,2,1,1,2,1,1,693, 
BC20160614,2,1,1,1,2,1,1,453, 
BC20160614,2,2,2,2,2,2,1,773, 
BC20160614,2,2,2,2,2,2,1,3319, 
BC20160614,2,1,2,1,2,2,1,413, 
BC20160614,2,2,1,1,2,1,1,720, 
BC20160614,2,1,2,2,2,2,1,173, 
BC20160614,2,2,1,2,2,1,1,427, 
BC20160614,2,1,1,2,2,1,1,640, 
BC20160614,2,1,1,2,2,1,1,493, 
BC20160614,2,1,2,1,2,2,1,67, 
BC20160614,2,1,2,2,2,2,1,333, 
BC20160614,2,2,2,2,2,2,1,413, 
BC20160614,2,1,2,2,2,2,1,280, 
BC20160614,2,2,1,2,2,1,1,13, 
BC20160614,2,1,2,1,2,2,1,1733, 
BC20160614,2,2,2,2,2,2,1,480, 
BC20160614,2,1,2,1,2,2,1,533, 
BC20160614,2,2,1,1,2,1,1,547, 
BC20160614,2,2,1,2,2,2,0,227, 
BC20160614,2,2,2,1,2,2,1,480, 
BC20160614,2,1,1,2,2,1,1,120, 
BC20160614,2,1,2,1,2,1,0,546, 
BC20160614,2,1,2,2,2,2,1,400, 
BC20160614,2,2,2,1,2,2,1,667, 
BC20160614,2,1,2,2,2,2,1,893, 
BC20160614,2,2,2,2,2,2,1,1360, 
BC20160614,2,2,2,1,2,2,1,760, 
BC20160614,2,2,1,1,2,1,1,573, 
BC20160614,2,2,2,1,2,2,1,533, 
BC20160614,2,2,2,2,2,1,0,400, 
BC20160614,2,2,1,2,2,1,1,707, 
BC20160614,2,1,1,2,2,1,1,533, 
BC20160614,2,1,1,2,2,1,1,227, 
BC20160614,2,2,1,2,2,1,1,533, 
BC20160614,2,1,1,2,2,1,1,187, 
BC20160614,2,2,1,1,2,1,1,320, 
BC20160614,2,1,1,2,2,1,1,480, 
BC20160614,2,1,1,1,2,1,1,120, 
BC20160614,2,2,1,2,2,1,1,760, 
BC20160614,2,1,2,2,2,2,1,573, 
BC20160614,2,2,2,1,2,2,1,13, 
BC20160614,2,1,1,1,2,2,0,3759, 
BC20160614,2,2,1,2,2,1,1,187, 
BC20160614,2,1,1,1,2,1,1,280, 
BC20160614,2,2,1,1,2,2,0,2053, 
BC20160614,2,1,1,1,2,1,1,1653, 
BC20160614,2,2,1,1,2,1,1,813, 
BC20160614,2,2,2,2,2,2,1,906, 
BC20160614,2,1,2,2,2,2,1,720, 
BC20160614,2,1,2,2,2,2,1,746, 
BC20160614,9,2,2,2,1,2,1,960, 
BC20160614,9,1,2,2,3,1,0,853, 
BC20160614,9,1,1,2,3,2,1,680, 
BC20160614,9,2,2,2,2,1,0,1400, 
BC20160614,9,1,1,1,2,1,1,1346, 
BC20160614,9,1,1,2,1,1,1,973, 
BC20160614,9,2,1,2,1,1,0,1693, 
BC20160614,9,1,2,2,2,2,1,3532, 
BC20160614,9,2,1,1,2,1,1,733, 
BC20160614,9,2,2,2,2,2,1,493, 
BC20160614,9,1,1,2,3,2,1,693, 
BC20160614,9,1,1,2,2,1,1,946, 
BC20160614,9,1,2,2,1,1,1,1013, 
BC20160614,9,1,2,1,3,1,1,1533, 
BC20160614,9,1,1,2,2,2,0,920, 
BC20160614,9,1,2,1,2,2,1,1599, 
BC20160614,9,1,2,2,1,1,1,1679, 
BC20160614,9,1,1,1,2,1,1,1773, 
BC20160614,9,1,1,1,2,1,1,1400, 
BC20160614,9,1,1,2,3,2,1,2026, 
BC20160614,9,2,1,2,1,2,1,813, 
BC20160614,9,2,1,1,3,1,1,760, 
BC20160614,9,2,1,1,2,1,1,933, 
BC20160614,9,2,1,1,2,1,1,733, 
BC20160614,9,1,1,1,1,2,0,1306, 
BC20160614,9,1,2,2,2,1,0,1386, 
BC20160614,9,2,1,2,3,1,0,1067, 
BC20160614,9,2,2,2,3,2,1,1186, 
BC20160614,9,1,2,1,3,2,0,826, 
BC20160614,9,1,2,2,2,1,0,3186, 
BC20160614,9,1,1,1,1,1,1,1146, 
BC20160614,9,2,2,2,3,2,1,680, 
BC20160614,9,1,2,2,2,2,1,1333, 
BC20160614,9,2,2,2,2,2,1,800, 
BC20160614,9,2,1,2,2,1,1,507, 
BC20160614,9,1,1,1,2,1,1,1386, 
BC20160614,9,2,2,1,1,2,1,1413, 
BC20160614,9,1,1,2,1,1,1,453, 
BC20160614,9,1,2,2,3,2,1,1466, 
BC20160614,9,2,2,2,1,2,1,800, 
BC20160614,9,2,1,2,2,1,1,1160, 
BC20160614,9,1,1,1,1,1,1,827, 
BC20160614,9,2,2,1,2,2,1,653, 
BC20160614,9,2,1,1,1,2,1,720, 
BC20160614,9,1,2,1,2,1,0,2386, 
BC20160614,9,1,2,1,2,2,1,613, 
BC20160614,9,2,2,2,1,1,0,1360, 
BC20160614,9,1,1,1,2,1,1,1559, 
BC20160614,9,1,1,2,1,1,1,800, 
BC20160614,9,2,2,1,3,2,0,1186, 
BC20160614,9,1,2,1,3,1,1,1000, 
BC20160614,9,1,2,1,1,1,1,653, 
BC20160614,9,2,2,2,1,2,1,453, 
BC20160614,9,1,2,2,3,2,1,706, 
BC20160614,9,2,2,1,1,2,1,720, 
BC20160614,9,1,2,1,1,1,1,493, 
BC20160614,9,2,1,2,1,2,1,653, 
BC20160614,9,2,2,2,3,2,1,733, 
BC20160614,9,2,2,1,2,1,0,1746, 
BC20160614,9,2,2,2,2,2,1,1133, 
BC20160614,9,1,2,2,1,1,1,1053, 
BC20160614,9,1,2,2,1,1,1,480, 
BC20160614,9,1,1,2,1,1,1,693, 
BC20160614,9,2,2,1,3,2,0,760, 
BC20160614,9,2,2,2,1,2,1,680, 
BC20160614,9,2,2,1,2,2,1,773, 
BC20160614,9,1,1,1,2,1,1,627, 
BC20160614,9,1,2,1,3,1,1,1639, 
BC20160614,9,2,2,2,2,2,1,667, 
BC20160614,9,2,2,2,2,2,1,706, 
BC20160614,9,2,2,1,3,1,1,507, 
BC20160614,9,2,2,2,1,2,1,1000, 
BC20160614,9,2,2,2,3,2,1,1213, 
BC20160614,9,2,1,1,1,2,1,1280, 
BC20160614,9,1,1,1,3,1,1,813, 
BC20160614,9,2,1,1,1,2,1,693, 
BC20160614,9,2,1,2,3,1,0,1253, 
BC20160614,9,2,1,1,2,1,1,786, 
BC20160614,9,1,1,1,1,1,1,1879, 
BC20160614,9,1,1,2,1,1,1,426, 
BC20160614,9,2,2,2,3,2,1,1773, 
BC20160614,9,1,2,2,3,2,1,466, 
BC20160614,9,2,2,1,2,2,1,866, 
BC20160614,9,1,2,1,2,2,1,720, 
BC20160614,9,1,2,2,3,2,1,507, 
BC20160614,9,1,1,1,1,1,1,600, 
BC20160614,9,1,2,1,2,2,1,826, 
BC20160614,9,1,2,2,1,1,1,626, 
BC20160614,9,2,2,2,3,2,1,1813, 
BC20160614,9,1,1,1,3,1,1,547, 
BC20160614,9,2,2,2,2,2,1,667, 
BC20160614,9,1,1,2,1,1,1,613, 
BC20160614,9,1,1,1,3,2,0,1306, 
BC20160614,9,1,1,2,2,1,1,1373, 
BC20160614,9,1,1,2,2,1,1,707, 
BC20160614,9,2,2,2,1,2,1,507, 
BC20160614,9,1,2,2,3,2,1,1306, 
BC20160614,9,1,2,1,3,1,1,1186, 
BC20160614,9,1,2,1,2,2,1,1400, 
BC20160614,9,1,2,2,2,2,1,680, 
BC20160614,9,2,2,2,3,2,1,626, 
BC20160614,9,1,2,2,1,1,1,680, 
BC20160614,9,2,1,2,3,1,0,1546, 
BC20160614,9,2,1,1,3,1,1,1586, 
BC20160614,9,1,1,1,3,2,0,1360, 
BC20160614,9,1,1,2,1,1,1,706, 
BC20160614,9,1,2,2,1,1,1,733, 
BC20160614,9,2,1,1,1,2,1,720, 
BC20160614,9,2,2,1,1,2,1,507, 
BC20160614,9,2,1,1,2,1,1,840, 
BC20160614,9,1,2,1,1,1,1,1186, 
BC20160614,9,1,2,1,3,1,1,973, 
BC20160614,9,1,1,2,2,2,0,760, 
BC20160614,9,2,1,1,1,2,1,653, 
BC20160614,9,1,2,2,3,1,0,1400, 
BC20160614,9,2,1,2,1,2,1,986, 
BC20160614,9,2,2,1,3,2,0,906, 
BC20160614,9,1,1,2,2,1,1,1106, 
BC20160614,9,1,1,2,1,1,1,1213, 
BC20160614,9,1,2,2,2,1,0,2559, 
BC20160614,9,1,1,2,2,1,1,547, 
BC20160614,9,2,1,1,1,2,1,613, 
BC20160614,9,1,1,1,1,1,1,573, 
BC20160614,9,1,1,1,3,2,0,1040, 
BC20160614,9,1,2,1,1,1,1,653, 
BC20160614,9,1,1,2,1,1,1,853, 
BC20160614,9,2,2,1,3,1,1,1999, 
BC20160614,9,1,1,1,1,1,1,640, 
BC20160614,9,1,1,2,2,2,0,1346, 
BC20160614,9,2,1,2,2,1,1,1519, 
BC20160614,9,1,2,1,2,2,1,533, 
BC20160614,9,2,1,1,1,2,1,653, 
BC20160614,9,1,2,2,3,1,0,653, 
BC20160614,9,2,1,2,2,1,1,1053, 
BC20160614,9,1,2,2,2,2,1,733, 
BC20160614,9,2,2,2,2,2,1,760, 
BC20160614,9,2,1,2,1,1,0,3439, 
BC20160614,9,2,2,1,1,2,1,467, 
BC20160614,9,2,1,2,2,2,0,2106, 
BC20160614,9,2,1,1,2,1,1,546, 
BC20160614,9,1,2,1,1,1,1,586, 
BC20160614,9,2,2,1,3,1,1,1013, 
BC20160614,9,2,1,1,3,1,1,773, 
BC20160614,9,2,1,2,3,2,1,587, 
BC20160614,9,2,1,2,1,2,1,1120, 
BC20160614,9,1,2,1,1,1,1,586, 
BC20160614,9,2,2,2,1,2,1,560, 
BC20160614,9,2,1,2,1,2,1,653, 
BC20160614,9,1,1,2,3,2,1,1213, 
BC20160614,9,2,1,1,2,2,0,1919, 
BC20160614,9,1,2,1,3,1,1,560, 
BC20160614,9,1,1,2,2,1,1,2373, 
BC20160614,9,2,1,1,2,1,1,826, 
BC20160614,9,2,1,1,1,2,1,840, 
BC20160614,9,1,1,1,2,1,1,893, 
BC20160614,9,2,2,1,2,2,1,666, 
BC20160614,9,1,1,1,3,1,1,1280, 
BC20160614,9,2,2,2,2,2,1,2799, 
BC20160614,9,1,2,2,3,2,1,653, 
BC20160614,9,1,1,2,2,1,1,533, 
BC20160614,9,1,1,2,3,2,1,640, 
BC20160614,9,1,2,2,1,1,1,1253, 
BC20160614,9,2,1,1,1,2,1,1546, 
BC20160614,9,1,2,2,2,2,1,826, 
BC20160614,9,2,2,2,3,2,1,507, 
BC20160614,9,2,1,2,2,1,1,853, 
BC20160614,9,2,1,1,3,1,1,533, 
BC20160614,9,1,2,1,3,1,1,667, 
BC20160614,9,2,2,1,1,2,1,960, 
BC20160614,9,1,2,1,1,1,1,573, 
BC20160614,9,2,1,2,1,1,0,3546, 
BC20160614,9,2,1,2,1,2,1,400, 
BC20160614,9,1,2,1,1,1,1,573, 
BC20160614,9,2,2,2,1,2,1,440, 
BC20160614,9,1,1,1,3,1,1,13, 
BC20160614,9,1,1,1,1,1,1,1813, 
BC20160614,9,1,1,1,2,1,1,893, 
BC20160614,9,1,2,2,3,1,0,1786, 
BC20160614,9,2,1,2,3,2,1,560, 
BC20160614,9,1,1,2,3,2,1,453, 
BC20160614,9,1,1,2,1,1,1,786, 
BC20160614,9,1,1,1,2,1,1,1080, 
BC20160614,9,2,1,2,2,1,1,600, 
BC20160614,9,2,2,2,2,2,1,2399, 
BC20160614,9,1,1,2,1,1,1,880, 
BC20160614,9,2,1,2,2,1,1,920, 
BC20160614,9,2,1,1,2,1,1,453, 
BC20160614,9,2,2,2,3,2,1,453, 
BC20160614,9,1,2,1,3,1,1,493, 
BC20160614,9,2,1,2,3,2,1,1586, 
BC20160614,9,1,1,2,2,2,0,3186, 
BC20160614,9,2,1,2,1,2,1,1626, 
BC20160614,9,1,2,2,1,1,1,560, 
BC20160614,9,1,1,1,3,1,1,2093, 
BC20160614,9,2,2,1,1,2,1,653, 
BC20160614,9,2,2,1,2,2,1,1253, 
BC20160614,9,1,1,2,3,2,1,1053, 
BC20160614,9,1,1,1,3,2,0,826, 
BC20160614,9,2,1,2,2,1,1,2359, 
BC20160614,9,2,1,2,1,2,1,1080, 
BC20160614,9,2,2,2,1,2,1,906, 
BC20160614,9,2,2,1,2,2,1,1333, 
BC20160614,9,2,1,2,2,1,1,1146, 
BC20160614,9,2,2,1,1,2,1,520, 
BC20160614,9,2,1,1,3,1,1,1200, 
BC20160614,9,1,1,1,2,1,1,906, 
BC20160614,9,2,2,1,3,2,0,1066, 
BC20160614,9,1,2,2,1,1,1,733, 
BC20160614,9,2,2,2,2,2,1,2453, 
BC20160614,9,1,2,1,1,1,1,533, 
BC20160614,9,1,1,1,3,1,1,827, 
BC20160614,9,1,1,1,1,1,1,507, 
BC20160614,9,1,2,1,3,1,1,480, 
BC20160614,9,2,2,2,1,2,1,920, 
BC20160614,9,2,2,1,1,2,1,400, 
BC20160614,9,2,1,1,3,1,1,880, 
BC20160614,9,1,1,2,1,1,1,640, 
BC20160614,9,2,1,1,2,2,0,2919, 
BC20160614,9,2,2,1,1,2,1,1120, 
BC20160614,9,2,1,2,3,2,1,813, 
BC20160614,9,1,2,1,2,2,1,2906, 
BC20160614,9,2,1,1,1,1,0,1640, 
BC20160614,9,1,1,2,3,2,1,1373, 
BC20160614,9,2,1,2,1,2,1,2306, 
BC20160614,9,1,2,1,1,1,1,1480, 
BC20160614,9,1,1,2,3,1,0,1026, 
BC20160614,9,2,2,2,3,2,1,1040, 
BC20160614,9,2,2,1,3,2,0,720, 
BC20160614,9,2,1,2,2,2,0,800, 
BC20160614,9,2,1,2,3,2,1,1466, 
BC20160614,9,2,1,1,3,2,0,1106, 
BC20160614,9,1,2,1,3,1,1,467, 
BC20160614,9,1,1,1,1,1,1,1066, 
BC20160614,9,2,1,1,1,2,1,453, 
BC20160614,9,1,2,1,1,1,1,560, 
BC20160614,9,1,2,1,2,2,1,1040, 
BC20160614,9,1,1,1,2,1,1,600, 
BC20160614,9,2,1,1,3,1,1,1200, 
BC20160614,9,2,2,1,2,2,1,1026, 
BC20160614,9,2,1,2,3,2,1,666, 
BC20160614,9,1,2,1,3,1,1,1373, 
BC20160614,9,2,1,1,3,1,1,560, 
BC20160614,9,2,1,1,3,1,1,960, 
BC20160614,9,1,2,2,1,1,1,920, 
BC20160614,9,2,1,2,3,2,1,840, 
BC20160614,9,1,1,2,3,2,1,507, 
BC20160614,9,2,1,1,2,1,1,1466, 
BC20160614,9,2,2,1,1,2,1,1253, 
BC20160614,9,2,2,1,3,1,1,1520, 
BC20160614,9,2,1,2,3,2,1,800, 
BC20160614,9,2,2,1,3,1,1,693, 
BC20160614,9,1,1,1,2,2,0,1373, 
BC20160614,9,2,2,2,1,2,1,1213, 
BC20160614,9,2,2,1,2,2,1,760, 
BC20160614,9,1,2,1,2,2,1,506, 
BC20160614,9,2,2,2,2,2,1,733, 
BC20160614,9,2,2,1,3,2,0,733, 
BC20160614,9,2,2,1,3,1,1,1360, 
BC20160614,9,2,1,1,1,2,1,560, 
BC20160614,9,1,2,1,2,2,1,680, 
BC20160614,9,1,1,1,3,1,1,1400, 
BC20160614,9,1,2,2,2,2,1,666, 
BC20160614,9,1,2,2,2,2,1,1293, 
BC20160614,9,2,2,2,3,2,1,573, 
BC20160614,9,1,2,2,2,2,1,1680, 
BC20160614,9,2,1,1,3,1,1,507, 
BC20160614,9,1,2,2,3,2,1,520, 
BC20160614,9,2,2,2,3,2,1,493, 
BC20160614,9,1,1,2,3,2,1,1626, 
BC20160614,9,2,1,1,2,1,1,906, 
BC20160614,9,1,1,2,2,1,1,1093, 
BC20160614,9,2,2,1,2,2,1,653, 
BC20160614,9,2,1,1,3,1,1,2039, 
BC20160614,9,1,1,1,3,1,1,1053, 
BC20160614,9,2,2,1,2,2,1,1626, 
BC20160614,9,2,2,1,1,2,1,720, 
BC20160614,9,1,2,1,2,2,1,1293, 
BC20160614,9,1,1,2,3,2,1,760, 
BC20160614,9,1,2,2,1,1,1,760, 
BC20160614,9,2,1,2,2,2,0,1000, 
BC20160614,9,1,1,1,1,1,1,453, 
BC20160614,9,1,2,1,1,1,1,613, 
BC20160614,9,1,1,1,1,1,1,573, 
BC20160614,9,2,2,1,1,2,1,680, 
BC20160614,9,1,2,2,2,1,0,1506, 
BC20160614,9,2,1,2,3,2,1,613, 
BC20160614,9,2,2,1,2,2,1,546, 
BC20160614,9,1,2,2,3,2,1,547, 
BC20160614,7,2,2,2,3,2,1,506, 
BC20160614,7,1,1,1,2,1,1,507, 
BC20160614,7,2,2,1,2,2,1,600, 
BC20160614,7,1,1,1,2,1,1,547, 
BC20160614,7,2,1,1,2,1,1,986, 
BC20160614,7,1,1,2,3,2,1,733, 
BC20160614,7,2,1,2,3,2,1,520, 
BC20160614,7,2,1,2,3,2,1,600, 
BC20160614,7,2,1,2,3,2,1,666, 
BC20160614,7,2,1,1,3,1,1,560, 
BC20160614,7,1,1,2,2,1,1,960, 
BC20160614,7,1,1,1,2,1,1,573, 
BC20160614,7,1,1,2,2,2,0,560, 
BC20160614,7,2,1,2,3,2,1,786, 
BC20160614,7,2,1,1,2,1,1,880, 
BC20160614,7,2,1,1,3,1,1,800, 
BC20160614,7,1,2,2,2,2,1,573, 
BC20160614,7,1,1,2,2,1,1,680, 
BC20160614,7,1,1,1,3,1,1,880, 
BC20160614,7,2,1,1,3,1,1,626, 
BC20160614,7,2,2,2,2,2,1,666, 
BC20160614,7,2,2,2,2,2,1,787, 
BC20160614,7,2,2,2,3,2,1,906, 
BC20160614,7,1,1,1,3,1,1,560, 
BC20160614,7,2,2,1,2,2,1,1546, 
BC20160614,7,2,1,1,3,1,1,906, 
BC20160614,7,2,1,1,2,1,1,1000, 
BC20160614,7,2,2,2,3,2,1,920, 
BC20160614,7,2,1,2,3,2,1,1386, 
BC20160614,7,2,2,2,2,2,1,1760, 
BC20160614,7,2,2,2,2,2,1,640, 
BC20160614,7,1,2,1,3,2,0,2546, 
BC20160614,7,2,1,2,2,1,1,1520, 
BC20160614,7,2,2,2,2,2,1,586, 
BC20160614,7,1,2,1,3,1,1,440, 
BC20160614,7,2,2,2,3,2,1,480, 
BC20160614,7,1,1,1,2,1,1,667, 
BC20160614,7,1,1,1,3,1,1,720, 
BC20160614,7,2,2,2,3,2,1,613, 
BC20160614,7,2,2,1,2,2,1,1133, 
BC20160614,7,2,1,2,2,2,0,760, 
BC20160614,7,2,2,1,3,1,1,613, 
BC20160614,7,1,2,1,2,2,1,1200, 
BC20160614,7,2,1,1,3,1,1,986, 
BC20160614,7,2,2,2,2,2,1,560, 
BC20160614,7,1,1,1,3,1,1,946, 
BC20160614,7,2,2,2,2,2,1,480, 
BC20160614,7,1,2,2,2,2,1,453, 
BC20160614,7,2,2,1,3,1,1,893, 
BC20160614,7,2,1,2,2,1,1,533, 
BC20160614,7,1,1,2,3,2,1,546, 
BC20160614,7,2,2,2,2,2,1,1466, 
BC20160614,7,2,1,1,2,1,1,760, 
BC20160614,7,2,1,1,2,1,1,706, 
BC20160614,7,1,2,1,3,2,0,520, 
BC20160614,7,2,2,2,3,2,1,520, 
BC20160614,7,2,1,1,2,1,1,533, 
BC20160614,7,1,2,2,3,2,1,533, 
BC20160614,7,2,1,1,2,1,1,427, 
BC20160614,7,1,2,1,2,2,1,800, 
BC20160614,7,2,1,1,3,1,1,1253, 
BC20160614,7,1,2,1,3,1,1,573, 
BC20160614,7,1,1,2,3,1,0,533, 
BC20160614,7,1,1,2,3,2,1,533, 
BC20160614,7,1,1,1,2,1,1,626, 
BC20160614,7,1,2,2,2,2,1,453, 
BC20160614,7,1,1,2,3,2,1,693, 
BC20160614,7,1,2,1,3,1,1,693, 
BC20160614,7,2,1,2,3,2,1,720, 
BC20160614,7,1,1,2,3,2,1,720, 
BC20160614,7,1,1,2,2,1,1,560, 
BC20160614,7,2,1,1,2,1,1,493, 
BC20160614,7,2,2,1,2,1,0,3306, 
BC20160614,7,1,1,1,3,1,1,826, 
BC20160614,7,1,2,1,2,2,1,1400, 
BC20160614,7,1,1,1,2,1,1,520, 
BC20160614,7,1,1,1,2,1,1,653, 
BC20160614,7,1,2,1,3,2,0,2959, 
BC20160614,7,1,1,2,2,2,0,413, 
BC20160614,7,1,2,2,3,2,1,586, 
BC20160614,7,1,2,2,3,2,1,573, 
BC20160614,7,1,2,2,2,2,1,2519, 
BC20160614,7,1,1,1,2,1,1,547, 
BC20160614,7,1,2,2,2,2,1,746, 
BC20160614,7,2,2,1,3,1,1,400, 
BC20160614,7,1,1,1,2,2,0,1506, 
BC20160614,7,1,1,2,2,1,1,480, 
BC20160614,7,2,1,2,3,2,1,880, 
BC20160614,7,2,1,2,2,1,1,1106, 
BC20160614,7,2,1,1,2,1,1,546, 
BC20160614,7,2,2,2,2,2,1,587, 
BC20160614,7,2,2,1,2,2,1,600, 
BC20160614,7,2,2,1,3,2,0,440, 
BC20160614,7,1,1,2,3,1,0,2972, 
BC20160614,7,1,2,2,3,1,0,520, 
BC20160614,7,2,2,1,2,1,0,453, 
BC20160614,7,1,1,2,2,1,1,933, 
BC20160614,7,1,1,2,3,2,1,733, 
BC20160614,7,2,1,1,3,1,1,573, 
BC20160614,7,1,2,2,3,2,1,653, 
BC20160614,7,1,2,1,2,2,1,1426, 
BC20160614,7,1,1,2,3,2,1,906, 
BC20160614,7,1,2,1,3,1,1,587, 
BC20160614,7,2,1,2,2,1,1,746, 
BC20160614,7,2,1,2,3,2,1,613, 
BC20160614,7,1,1,1,3,1,1,520, 
BC20160614,7,2,1,1,3,1,1,600, 
BC20160614,7,2,2,2,3,2,1,773, 
BC20160614,7,1,2,2,2,2,1,2453, 
BC20160614,7,1,1,2,3,2,1,627, 
BC20160614,7,2,2,1,2,2,1,880, 
BC20160614,7,2,2,1,2,2,1,600, 
BC20160614,7,2,2,2,2,1,0,1040, 
BC20160614,7,2,1,2,2,1,1,520, 
BC20160614,7,1,1,1,3,2,0,960, 
BC20160614,7,1,2,1,3,1,1,2306, 
BC20160614,7,1,2,1,2,2,1,826, 
BC20160614,7,1,1,1,2,1,1,613, 
BC20160614,7,1,1,1,3,1,1,413, 
BC20160614,7,1,2,2,2,2,1,426, 
BC20160614,7,1,1,1,2,1,1,587, 
BC20160614,7,2,1,1,3,1,1,507, 
BC20160614,7,1,2,2,2,2,1,1173, 
BC20160614,7,2,1,1,3,1,1,1200, 
BC20160614,7,1,1,2,2,1,1,626, 
BC20160614,7,1,1,2,2,1,1,520, 
BC20160614,7,1,1,2,3,2,1,706, 
BC20160614,7,2,2,1,3,1,1,453, 
BC20160614,7,1,2,2,3,2,1,560, 
BC20160614,7,1,1,2,2,1,1,906, 
BC20160614,7,2,1,1,2,1,1,1253, 
BC20160614,7,1,2,1,2,2,1,613, 
BC20160614,7,2,1,2,3,2,1,1519, 
BC20160614,7,2,2,2,2,2,1,720, 
BC20160614,7,1,2,2,2,2,1,2013, 
BC20160614,7,1,2,2,2,2,1,920, 
BC20160614,7,1,2,1,3,2,0,4665, 
BC20160614,7,2,2,1,2,2,1,1293, 
BC20160614,7,1,1,1,3,1,1,720, 
BC20160614,7,1,2,2,3,2,1,3826, 
BC20160614,7,2,1,2,2,1,1,653, 
BC20160614,7,1,1,2,2,1,1,586, 
BC20160614,7,1,2,1,2,2,1,1066, 
BC20160614,7,1,2,1,3,1,1,440, 
BC20160614,7,2,1,2,2,1,1,733, 
BC20160614,7,1,1,1,3,2,0,707, 
BC20160614,7,2,1,1,3,1,1,867, 
BC20160614,7,2,2,2,3,2,1,400, 
BC20160614,7,2,1,2,2,2,0,733, 
BC20160614,7,1,2,1,2,2,1,826, 
BC20160614,7,2,2,1,3,1,1,773, 
BC20160614,7,2,2,2,2,2,1,573, 
BC20160614,7,2,1,1,2,1,1,520, 
BC20160614,7,2,2,1,3,2,0,800, 
BC20160614,7,1,2,1,2,2,1,760, 
BC20160614,7,1,1,1,3,1,1,506, 
BC20160614,7,2,1,2,3,2,1,560, 
BC20160614,7,2,2,1,3,1,1,480, 
BC20160614,7,2,2,1,3,1,1,707, 
BC20160614,7,2,2,1,3,1,1,507, 
BC20160614,7,1,1,1,3,1,1,1080, 
BC20160614,7,2,1,1,3,1,1,493, 
BC20160614,7,2,1,2,3,2,1,440, 
BC20160614,7,1,2,2,2,2,1,640, 
BC20160614,7,1,2,1,2,2,1,1053, 
BC20160614,7,2,2,2,3,2,1,493, 
BC20160614,7,1,2,1,2,2,1,1120, 
BC20160614,7,1,1,2,3,2,1,827, 
BC20160614,7,2,2,2,3,2,1,720, 
BC20160614,7,1,2,2,3,2,1,720, 
BC20160614,7,1,2,2,3,1,0,640, 
BC20160614,7,1,2,1,3,2,0,933, 
BC20160614,7,2,2,2,3,2,1,493, 
BC20160614,7,2,1,2,2,1,1,1733, 
BC20160614,7,1,2,2,3,2,1,880, 
BC20160614,7,2,2,1,2,2,1,2759, 
BC20160614,7,2,1,1,2,1,1,547, 
BC20160614,7,2,1,2,3,1,0,1200, 
BC20160614,7,2,2,2,3,2,1,613, 
BC20160614,7,2,2,1,2,2,1,1226, 
BC20160614,7,1,1,1,2,1,1,693, 
BC20160614,7,2,2,1,2,2,1,1253, 
BC20160614,7,1,2,2,3,2,1,627, 
BC20160614,7,2,1,2,2,1,1,560, 
BC20160614,7,1,2,1,2,2,1,746, 
BC20160614,7,1,1,2,2,1,1,573, 
